Rack,pot,GH_family_ID,field_family_ID,region,Site,climate,climate_management,management type,indiv,treatment,experiment,precipCV,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,E_cicutarium,E_brachycarpum,E__malacoides,E_botrys,E_moschatum,other_Erodium,Erodium_total,grass_,forb,shrub,total_cover,F_leaf_weight,F_leaf_area,F_lflength,field_SLA,F_avg_fruit_length,Site,F_length_longest_stem,F_flowers,F_fruits,F_reproductive_effort,soil_wet_weight,soil_dry_weight,water_content,OM,ENR,P1,HCO3_P,PH,K,MG,CA,NA,BUFFER_PH,H,CEC,K_PCT,MG_PCT,CA_PCT,H_PCT,NA_PCT,S,GH_plant_to_emerge,GH_emerge_to_flower,gen2_earlylfno,gen2_boltdate,days_to_bolt,gen2_ffdate,days_to_flower,gen2_no_internodes,gen2_length_longest_stem,gen2_no_seeds_missed,gen2_no_fruits,gen2_no_flowers,gen2_no_seeds,gen2_total_seeds,photo session,tech,Total Area (mm2),raw weight,correction,tray weight,leaf_weight,SLA
37,1130,456,NH2,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.01959,331.22,,16907.60592,4.275,NeoHaus,18,8,15,23,161,136,25,0.7,43.8,50.7,28,7.9,181.1,197,1574,93.4,,0,10.3,4.5,15.7,75.9,0,3.9,46.9,3,67,NA,NA,NA,NA,NA,,,0,0,0,0,0,,,,,,,,
35,810,456,NH2,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.01959,331.22,,16907.60592,4.275,NeoHaus,18,8,15,23,161,136,25,0.7,43.8,50.7,28,7.9,181.1,197,1574,93.4,,0,10.3,4.5,15.7,75.9,0,3.9,46.9,3,67,10,39415,89,39422,96,5,4,25,22,2,60,85,1,josephine,373,0.01445,,,0.01445,25813.14879
30,1597,456,NH2,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.01959,331.22,,16907.60592,4.275,NeoHaus,18,8,15,23,161,136,25,0.7,43.8,50.7,28,7.9,181.1,197,1574,93.4,,0,10.3,4.5,15.7,75.9,0,3.9,46.9,3,67,9,39420,94,39425,99,7,7.5,40,18,3,62,102,1,emily,432.754,0.01887,,,0.01887,22933.43932
41,1463,456,NH2,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.01959,331.22,,16907.60592,4.275,NeoHaus,18,8,15,23,161,136,25,0.7,43.8,50.7,28,7.9,181.1,197,1574,93.4,,0,10.3,4.5,15.7,75.9,0,3.9,46.9,3,67,8,39421,95,39425,99,5,2.5,12,12,1,29,41,1,emily,254.679,0.01227,,,0.01227,20756.23472
11,715,456,NH2,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.01959,331.22,,16907.60592,4.275,NeoHaus,18,8,15,23,161,136,25,0.7,43.8,50.7,28,7.9,181.1,197,1574,93.4,,0,10.3,4.5,15.7,75.9,0,3.9,46.9,3,67,10,39417,91,39422,96,,,8,7,2,24,32,,,,0.01547,,,0.01547,
44,279,456,NH2,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.01959,331.22,,16907.60592,4.275,NeoHaus,18,8,15,23,161,136,25,0.7,43.8,50.7,28,7.9,181.1,197,1574,93.4,,0,10.3,4.5,15.7,75.9,0,3.9,46.9,3,67,7,39425,99,39430,104,21.4,,2,7,0,16,18,1,emily,177.97,0.00688,,,0.00688,25867.73256
3,840,456,NH2,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.01959,331.22,,16907.60592,4.275,NeoHaus,18,8,15,23,161,136,25,0.7,43.8,50.7,28,7.9,181.1,197,1574,93.4,,0,10.3,4.5,15.7,75.9,0,3.9,46.9,3,67,8,39420,94,39443,117,2,4.8,0,3,0,9,9,1,emily,101.623,0.00759,,,0.00759,13389.06456
26,79,322,NH3,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00192,47.332,,24652.08333,3.8,NeoHaus,11,2,3,5,218,195,23,0.2,34,12.5,22.8,8.1,106,177.1,1680,99.3,,0,10.5,2.6,13.8,79.5,0,4.1,36,4,56,11,39403,77,39408,82,9,23.2,27,43,10,172,199,1,emily,622.587,0.02765,,NA,0.02765,22516.70886
16,944,322,NH3,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00192,47.332,,24652.08333,3.8,NeoHaus,11,2,3,5,218,195,23,0.2,34,12.5,22.8,8.1,106,177.1,1680,99.3,,0,10.5,2.6,13.8,79.5,0,4.1,36,4,56,13,39396,70,39403,77,,,6,5,0,8,14,1,emily,394.748,0.03414,,,0.03414,11562.62449
30,694,322,NH3,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00192,47.332,,24652.08333,3.8,NeoHaus,11,2,3,5,218,195,23,0.2,34,12.5,22.8,8.1,106,177.1,1680,99.3,,0,10.5,2.6,13.8,79.5,0,4.1,36,4,56,8,39411,85,39417,91,5,5.3,43,31,1,79,122,,,,,,,,
11,1335,322,NH3,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00192,47.332,,24652.08333,3.8,NeoHaus,11,2,3,5,218,195,23,0.2,34,12.5,22.8,8.1,106,177.1,1680,99.3,,0,10.5,2.6,13.8,79.5,0,4.1,36,4,56,8,39410,84,39418,92,3,1.4,20,11,1,37,57,1,emily,228.865,0.01721,,,0.01721,13298.37304
2,434,322,NH3,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00192,47.332,,24652.08333,3.8,NeoHaus,11,2,3,5,218,195,23,0.2,34,12.5,22.8,8.1,106,177.1,1680,99.3,,0,10.5,2.6,13.8,79.5,0,4.1,36,4,56,9,39406,80,39415,89,3,3.8,11,16,0,47,58,1,emily,134.859,0.01169,,,0.01169,11536.27032
24,720,322,NH3,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00192,47.332,,24652.08333,3.8,NeoHaus,11,2,3,5,218,195,23,0.2,34,12.5,22.8,8.1,106,177.1,1680,99.3,,0,10.5,2.6,13.8,79.5,0,4.1,36,4,56,8,39427,101,39437,111,3,1,1,4,1,11,12,1,emily,184.555,0.00911,,,0.00911,20258.50714
24,46,322,NH3,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00192,47.332,,24652.08333,3.8,NeoHaus,11,2,3,5,218,195,23,0.2,34,12.5,22.8,8.1,106,177.1,1680,99.3,,0,10.5,2.6,13.8,79.5,0,4.1,36,4,56,8,39420,94,39426,100,3,1.5,9,5,0,9,18,1,emily,131.386,0.00727,,,0.00727,18072.35213
10,667,1067,NH4,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.02121,373.844,,17625.83687,4.325,NeoHaus,16.8,7,18,25,225,189,36,0.7,43.4,14.6,22.8,7.9,103.2,178.4,1506,75,,0,9.6,2.8,15.3,78.5,0,3.4,20.8,3,59,10,39413,87,39421,95,5,3.9,31,25,0,66,97,1,emily,267.63,0.02156,,,0.02156,12413.26531
40,257,1067,NH4,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.02121,373.844,,17625.83687,4.325,NeoHaus,16.8,7,18,25,225,189,36,0.7,43.4,14.6,22.8,7.9,103.2,178.4,1506,75,,0,9.6,2.8,15.3,78.5,0,3.4,20.8,3,59,8,39413,87,39420,94,6,4.1,0,2,0,9,9,1,josephine,408.3,0.01519,,,0.01519,26879.526
58,1042,1067,NH4,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.02121,373.844,,17625.83687,4.325,NeoHaus,16.8,7,18,25,225,189,36,0.7,43.4,14.6,22.8,7.9,103.2,178.4,1506,75,,0,9.6,2.8,15.3,78.5,0,3.4,20.8,3,59,7,39415,89,39419,93,6,4.4,13,23,2,35,48,2,emily,202.665,0.4414,0.015213,,0.0152127,13322.09273
25,505,1067,NH4,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.02121,373.844,,17625.83687,4.325,NeoHaus,16.8,7,18,25,225,189,36,0.7,43.4,14.6,22.8,7.9,103.2,178.4,1506,75,,0,9.6,2.8,15.3,78.5,0,3.4,20.8,3,59,8,39410,84,39415,89,6,2.2,10,10,0,29,39,1,emily,252.172,0.01461,,,0.01461,17260.23272
13,1172,1067,NH4,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.02121,373.844,,17625.83687,4.325,NeoHaus,16.8,7,18,25,225,189,36,0.7,43.4,14.6,22.8,7.9,103.2,178.4,1506,75,,0,9.6,2.8,15.3,78.5,0,3.4,20.8,3,59,10,39413,87,39417,91,4,1.6,17,14,0,31,48,1,emily,117.68,0.00951,,,0.00951,12374.3428
29,142,1067,NH4,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.02121,373.844,,17625.83687,4.325,NeoHaus,16.8,7,18,25,225,189,36,0.7,43.4,14.6,22.8,7.9,103.2,178.4,1506,75,,0,9.6,2.8,15.3,78.5,0,3.4,20.8,3,59,NA,39421,95,39421,95,4,2.1,6,5,0,8,14,1,emily,161.791,0.00867,,,0.00867,18661.01499
12,721,1067,NH4,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.02121,373.844,,17625.83687,4.325,NeoHaus,16.8,7,18,25,225,189,36,0.7,43.4,14.6,22.8,7.9,103.2,178.4,1506,75,,0,9.6,2.8,15.3,78.5,0,3.4,20.8,3,59,7,39425,99,39430,104,4,2.4,4,5,0,11,15,1,emily,87.213,0.00654,,,0.00654,13335.3211
28,1304,189,NH6,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00967,202.718,,20963.59876,3.8,NeoHaus,9.2,5,7,12,208,171,37,0.7,44,18.5,18.2,7.9,114.7,169,1413,72,,0,9,3.2,15.4,77.9,0,3.5,28.4,3.5,61,10,39407,81,39416,90,6,14.7,40,52,3,114,154,1,emily,663.657,0.03026,,,0.03026,21931.82419
53,234,189,NH6,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00967,202.718,,20963.59876,3.8,NeoHaus,9.2,5,7,12,208,171,37,0.7,44,18.5,18.2,7.9,114.7,169,1413,72,,0,9,3.2,15.4,77.9,0,3.5,28.4,3.5,61,7,39406,80,39412,86,5,5.4,54,40,3,85,139,2,emily,306.487,0.01639,,,0.01639,18699.63392
43,1084,189,NH6,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00967,202.718,,20963.59876,3.8,NeoHaus,9.2,5,7,12,208,171,37,0.7,44,18.5,18.2,7.9,114.7,169,1413,72,,0,9,3.2,15.4,77.9,0,3.5,28.4,3.5,61,7,39415,89,39421,95,6,5.7,15,26,1,85,100,2,emily,355.528,0.44607,0.019883,,0.0198827,17881.27367
2,450,189,NH6,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00967,202.718,,20963.59876,3.8,NeoHaus,9.2,5,7,12,208,171,37,0.7,44,18.5,18.2,7.9,114.7,169,1413,72,,0,9,3.2,15.4,77.9,0,3.5,28.4,3.5,61,8,39412,86,39421,95,3,1.3,9,12,0,31,40,1,emily,150.608,0.01278,,,0.01278,11784.66354
11,1546,189,NH6,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00967,202.718,,20963.59876,3.8,NeoHaus,9.2,5,7,12,208,171,37,0.7,44,18.5,18.2,7.9,114.7,169,1413,72,,0,9,3.2,15.4,77.9,0,3.5,28.4,3.5,61,8,39412,86,39418,92,4,2.1,9,14,2,38,47,1,emily,257.759,0.02244,,,0.02244,11486.58645
55,149,189,NH6,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00967,202.718,,20963.59876,3.8,NeoHaus,9.2,5,7,12,208,171,37,0.7,44,18.5,18.2,7.9,114.7,169,1413,72,,0,9,3.2,15.4,77.9,0,3.5,28.4,3.5,61,7,39413,87,39429,103,3,1.2,0,6,0,13,13,2,emily,84.258,0.00452,,,0.00452,18641.15044
15,1243,189,NH6,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00967,202.718,,20963.59876,3.8,NeoHaus,9.2,5,7,12,208,171,37,0.7,44,18.5,18.2,7.9,114.7,169,1413,72,,0,9,3.2,15.4,77.9,0,3.5,28.4,3.5,61,7,39421,95,39430,104,4,4.2,0,4,0,10,10,1,emily,92.629,0.0076,,,0.0076,12188.02632
50,949,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,10,39399,73,39408,82,9,14.4,66,59,12,112,178,1,emily,522.136,0.01913,,,0.01913,27294.09305
26,1308,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,9,39407,81,39413,87,8,15.3,44,54,6,135,179,1,emily,606.96,0.02459,,,0.02459,24683.20455
46,546,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,8,39468,142,39413,87,,,20,36,1,106,126,1,emily,328.9,0.01131,,,0.01131,29080.45977
43,1046,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,8,39405,79,39414,88,6,5.1,18,33,2,104,122,2,emily,256.43,0.44292,0.016733,,0.0167327,15325.08203
25,1213,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,7,39429,103,39436,110,5,1.9,25,8,0,0,25,1,emily,188.317,0.00801,,,0.00801,23510.2372
22,852,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,11,39396,70,39405,79,6,3,24,19,0,46,70,1 and 2,emily,368.491,0.44666,0.01956,,0.01956,18839.00818
29,1169,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,7,39410,84,39415,89,3,1.4,9,3,0,5,14,1,emily,192.623,0.00868,,,0.00868,22191.58986
12,825,32,NH7,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00757,190.046,,25105.15192,3.75,NeoHaus,7.4,3,2,5,124,97,27,1.3,56.4,24.4,16.1,7.7,139.4,160.5,1318,69.2,,0,8.6,4.2,15.4,76.9,0,3.5,35,3.5,56.5,9,39407,81,39413,87,3,3.1,6,8,1,16,22,1,emily,99.073,0.00914,,,0.00914,10839.49672
49,845,880,NH8,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.0069,127.443,,18470,4.2,NeoHaus,6.1,4,2,6,209,191,18,0.3,35.4,12.3,12.4,8.1,114.3,177.8,1229,88.2,,0,8.3,3.5,17.7,74.1,0,4.6,21.3,3.5,54,10,39403,77,39407,81,8,13.2,31,55,2,160,191,1,emily,610.285,0.02791,,,0.02791,21866.177
60,1298,880,NH8,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.0069,127.443,,18470,4.2,NeoHaus,6.1,4,2,6,209,191,18,0.3,35.4,12.3,12.4,8.1,114.3,177.8,1229,88.2,,0,8.3,3.5,17.7,74.1,0,4.6,21.3,3.5,54,7,39410,84,39416,90,,,15,23,0,60,75,2,emily,166.773,0.43988,0.013693,,0.0136927,12179.70159
5,397,880,NH8,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.0069,127.443,,18470,4.2,NeoHaus,6.1,4,2,6,209,191,18,0.3,35.4,12.3,12.4,8.1,114.3,177.8,1229,88.2,,0,8.3,3.5,17.7,74.1,0,4.6,21.3,3.5,54,8,39408,82,39415,89,,,25,34,2,98,123,1,emily,162.915,0.01404,,,0.01404,11603.63248
41,1454,880,NH8,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.0069,127.443,,18470,4.2,NeoHaus,6.1,4,2,6,209,191,18,0.3,35.4,12.3,12.4,8.1,114.3,177.8,1229,88.2,,0,8.3,3.5,17.7,74.1,0,4.6,21.3,3.5,54,7,39427,101,39432,106,5,2.2,11,7,0,16,27,1,josephine,109.2,0.00544,,,0.00544,20073.52941
52,635,880,NH8,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.0069,127.443,,18470,4.2,NeoHaus,6.1,4,2,6,209,191,18,0.3,35.4,12.3,12.4,8.1,114.3,177.8,1229,88.2,,0,8.3,3.5,17.7,74.1,0,4.6,21.3,3.5,54,7,39415,89,39421,95,4,1.6,9,14,0,32,41,,,,,,,,
39,294,880,NH8,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.0069,127.443,,18470,4.2,NeoHaus,6.1,4,2,6,209,191,18,0.3,35.4,12.3,12.4,8.1,114.3,177.8,1229,88.2,,0,8.3,3.5,17.7,74.1,0,4.6,21.3,3.5,54,8,39415,89,39418,92,3,1.3,5,6,0,19,24,1,josephine,263.6,0.0103,,,0.0103,25592.23301
27,1066,880,NH8,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,b,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.0069,127.443,,18470,4.2,NeoHaus,6.1,4,2,6,209,191,18,0.3,35.4,12.3,12.4,8.1,114.3,177.8,1229,88.2,,0,8.3,3.5,17.7,74.1,0,4.6,21.3,3.5,54,8,39421,95,39426,100,3,1.6,0,5,0,18,18,1,emily,159.605,0.00786,,,0.00786,20305.97964
1,651,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,9,39407,81,39414,88,7,9.8,57,42,3,96,153,2,emily,346.303,0.01643,0.02459,,0.02459,21077.48022
28,1540,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,NA,NA,NA,NA,NA,,,0,0,0,0,0,,,,,,,,
40,1407,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,7,39413,87,39428,102,7,4.4,0,4,0,19,19,1,josephine,394.2,0.00945,,,0.00945,41714.28571
